"id","language","rt","type","response","nr_black","variant","comments"
242,"FRENCH",11036,"filler",1,6,"C",NA
242,"FRENCH",3667,"most",1,6,"C",NA
242,"FRENCH",2666,"some",1,3,"C",NA
242,"FRENCH",3214,"filler",1,2,"C",NA
242,"FRENCH",3711,"filler",0,4,"C",NA
242,"FRENCH",2619,"many",0,3,"C",NA
242,"FRENCH",2111,"some",1,6,"C",NA
242,"FRENCH",2679,"filler",0,5,"C",NA
242,"FRENCH",2094,"filler",1,7,"C",NA
242,"FRENCH",2763,"most",1,9,"C",NA
242,"FRENCH",3831,"some",1,8,"C",NA
243,"English",5497,"filler",1,6,"B",NA
243,"English",3831,"some",7,8,"B",NA
243,"English",6025,"filler",4,3,"B",NA
243,"English",4322,"filler",4,6,"B",NA
243,"English",164114,"some",7,5,"B",NA
243,"English",3851,"filler",7,6,"B",NA
243,"English",4616,"filler",7,7,"B",NA
243,"English",3765,"some",4,1,"B",NA
244,"English",22673,"filler",1,2,"C",NA
244,"English",9533,"many",1,6,"C",NA
244,"English",2094,"filler",0,5,"C",NA
244,"English",6150,"most",1,6,"C",NA
244,"English",3646,"some",1,6,"C",NA
244,"English",13110,"filler",0,4,"C",NA
244,"English",4054,"filler",1,4,"C",NA
244,"English",2847,"many",1,10,"C",NA
244,"English",1693,"some",1,4,"C",NA
244,"English",3110,"filler",0,8,"C",NA
244,"English",4247,"filler",1,2,"C",NA
244,"English",2510,"most",1,8,"C",NA
244,"English",2918,"some",0,10,"C",NA
245,"English",24341,"filler",3,6,"B",NA
245,"English",10118,"some",7,4,"B",NA
245,"English",10387,"filler",5,4,"B",NA
245,"English",10696,"filler",2,6,"B",NA
245,"English",15098,"some",5,8,"B",NA
245,"English",11084,"filler",3,7,"B",NA
245,"English",5274,"filler",6,4,"B",NA
245,"English",6459,"some",5,7,"B",NA
246,"english",5403,"filler",7,5,"B","none thanks"
246,"english",3129,"some",7,4,"B","none thanks"
246,"english",2618,"filler",7,6,"B","none thanks"
246,"english",2261,"filler",2,2,"B","none thanks"
246,"english",2367,"some",7,5,"B","none thanks"
246,"english",2428,"filler",1,8,"B","none thanks"
246,"english",3471,"filler",3,8,"B","none thanks"
246,"english",4212,"some",2,10,"B","none thanks"
247,"english",13829,"filler",3,2,"A",NA
247,"english",6348,"many",6,8,"A",NA
247,"english",8130,"filler",6,4,"A",NA
247,"english",6514,"most",5,6,"A",NA
247,"english",4903,"some",6,4,"A",NA
247,"english",4771,"filler",2,4,"A",NA
247,"english",6378,"filler",2,6,"A",NA
247,"english",5009,"most",6,8,"A",NA
247,"english",6138,"some",5,5,"A",NA
247,"english",3887,"filler",2,8,"A",NA
247,"english",8637,"filler",5,6,"A",NA
247,"english",4269,"many",2,5,"A",NA
247,"english",4747,"some",3,9,"A",NA
248,"English",6901,"filler",0,5,"D","no"
248,"English",3933,"some",1,6,"D","no"
248,"English",2991,"filler",0,6,"D","no"
248,"English",2711,"filler",1,8,"D","no"
248,"English",4860,"some",1,10,"D","no"
248,"English",2666,"filler",0,4,"D","no"
248,"English",2285,"filler",1,7,"D","no"
248,"English",5899,"some",0,1,"D","no"
249,"English",17482,"filler",0,3,"D",NA
249,"English",1490,"some",1,9,"D",NA
249,"English",4154,"filler",0,8,"D",NA
249,"English",2891,"filler",1,5,"D",NA
249,"English",1522,"some",1,7,"D",NA
249,"English",1415,"filler",1,7,"D",NA
249,"English",1547,"filler",1,4,"D",NA
249,"English",1383,"some",1,4,"D",NA
250,"English",13063,"filler",1,4,"C","none"
250,"English",1832,"most",1,8,"C","none"
250,"English",5208,"filler",0,2,"C","none"
250,"English",9097,"many",1,5,"C","none"
250,"English",2064,"some",1,3,"C","none"
250,"English",1913,"filler",0,7,"C","none"
250,"English",4394,"filler",0,5,"C","none"
250,"English",2683,"many",1,10,"C","none"
250,"English",1983,"some",1,5,"C","none"
250,"English",2197,"filler",1,2,"C","none"
250,"English",2863,"filler",1,6,"C","none"
250,"English",3340,"most",1,6,"C","none"
250,"English",2657,"some",1,8,"C","none"
251,"English",7776,"filler",1,3,"B",NA
251,"English",3165,"some",7,4,"B",NA
251,"English",3018,"filler",7,5,"B",NA
251,"English",4216,"filler",5,6,"B",NA
251,"English",5470,"some",4,10,"B",NA
251,"English",4250,"filler",4,4,"B",NA
251,"English",3298,"filler",2,2,"B",NA
251,"English",3378,"some",7,7,"B",NA
252,"english",10141,"filler",1,7,"A",NA
252,"english",10778,"many",4,4,"A",NA
252,"english",4229,"filler",6,7,"A",NA
252,"english",5520,"most",7,8,"A",NA
252,"english",3264,"some",7,2,"A",NA
252,"english",5663,"filler",5,4,"A",NA
252,"english",4066,"filler",6,2,"A",NA
252,"english",4628,"many",7,7,"A",NA
252,"english",8068,"some",4,8,"A",NA
252,"english",4648,"filler",3,3,"A",NA
252,"english",3993,"filler",6,2,"A",NA
252,"english",3742,"most",6,5,"A",NA
252,"english",3440,"some",6,5,"A",NA
253,"english",5284,"filler",3,3,"A",NA
253,"english",4908,"many",5,4,"A",NA
253,"english",4879,"filler",1,6,"A",NA
253,"english",4203,"most",7,10,"A",NA
253,"english",3693,"some",1,0,"A",NA
253,"english",4505,"filler",2,7,"A",NA
253,"english",4823,"filler",7,5,"A",NA
253,"english",2937,"many",4,7,"A",NA
253,"english",3420,"some",4,5,"A",NA
253,"english",2447,"filler",2,2,"A",NA
253,"english",3566,"filler",4,5,"A",NA
253,"english",3661,"most",4,6,"A",NA
253,"english",3004,"some",6,8,"A",NA
254,"English",2839,"filler",1,7,"D","Thanks"
254,"English",1069,"some",1,5,"D","Thanks"
254,"English",2037,"filler",1,3,"D","Thanks"
254,"English",1908,"filler",0,3,"D","Thanks"
254,"English",1414,"some",0,1,"D","Thanks"
254,"English",1975,"filler",0,2,"D","Thanks"
254,"English",1319,"filler",0,6,"D","Thanks"
254,"English",2045,"some",1,8,"D","Thanks"
255,"English",20495,"filler",4,2,"B",NA
255,"English",4316,"some",3,4,"B",NA
255,"English",5577,"filler",2,8,"B",NA
255,"English",6194,"filler",6,8,"B",NA
255,"English",4339,"some",6,9,"B",NA
255,"English",5547,"filler",1,7,"B",NA
255,"English",5973,"filler",5,6,"B",NA
255,"English",3859,"some",6,7,"B",NA
256,"English",5973,"filler",1,3,"C",NA
256,"English",3134,"many",1,7,"C",NA
256,"English",4158,"filler",0,4,"C",NA
256,"English",2325,"most",0,3,"C",NA
256,"English",2420,"some",1,8,"C",NA
256,"English",5142,"filler",1,8,"C",NA
256,"English",1962,"filler",0,6,"C",NA
256,"English",2285,"many",0,3,"C",NA
256,"English",1808,"some",1,3,"C",NA
256,"English",3404,"filler",1,2,"C",NA
256,"English",3030,"filler",0,2,"C",NA
256,"English",2301,"most",1,9,"C",NA
256,"English",2277,"some",1,6,"C",NA
257,"English",6009,"filler",1,3,"B","This was great. Thanks."
257,"English",4103,"some",7,5,"B","This was great. Thanks."
257,"English",3353,"filler",4,7,"B","This was great. Thanks."
257,"English",5599,"filler",1,7,"B","This was great. Thanks."
257,"English",3643,"some",1,10,"B","This was great. Thanks."
257,"English",3078,"filler",6,6,"B","This was great. Thanks."
257,"English",3989,"filler",7,2,"B","This was great. Thanks."
257,"English",2716,"some",1,0,"B","This was great. Thanks."
258,"english",13730,"filler",2,5,"A",NA
258,"english",5954,"most",7,10,"A",NA
258,"english",5288,"filler",1,6,"A",NA
258,"english",5354,"many",4,6,"A",NA
258,"english",12423,"some",5,8,"A",NA
258,"english",8201,"filler",3,3,"A",NA
258,"english",6134,"filler",7,7,"A",NA
258,"english",9350,"most",1,5,"A",NA
258,"english",4820,"some",7,5,"A",NA
258,"english",13841,"filler",6,5,"A",NA
258,"english",10610,"filler",1,2,"A",NA
258,"english",8199,"many",7,8,"A",NA
258,"english",7275,"some",6,3,"A",NA
259,"English",3358,"filler",4,3,"B",NA
259,"English",1118280,"some",4,4,"B",NA
259,"English",2430,"filler",4,5,"B",NA
259,"English",3104,"filler",5,2,"B",NA
259,"English",2969,"some",4,10,"B",NA
259,"English",3977,"filler",4,2,"B",NA
259,"English",1531,"filler",4,6,"B",NA
259,"English",1754,"some",5,5,"B",NA
260,"english",5369,"filler",1,3,"A",NA
260,"english",3957,"most",6,9,"A",NA
260,"english",3679,"filler",5,5,"A",NA
260,"english",3279,"many",4,5,"A",NA
260,"english",2479,"some",2,10,"A",NA
260,"english",3432,"filler",1,4,"A",NA
260,"english",4391,"filler",3,2,"A",NA
260,"english",3527,"many",5,9,"A",NA
260,"english",3943,"some",4,4,"A",NA
260,"english",3888,"filler",4,3,"A",NA
260,"english",3284,"filler",1,8,"A",NA
260,"english",8645,"most",1,5,"A",NA
260,"english",3239,"some",3,5,"A",NA
261,"English",8671,"filler",1,7,"D",NA
261,"English",2105,"some",1,1,"D",NA
261,"English",3998,"filler",0,7,"D",NA
261,"English",3666,"filler",0,3,"D",NA
261,"English",1844,"some",1,5,"D",NA
261,"English",4436,"filler",1,7,"D",NA
261,"English",2126,"filler",1,6,"D",NA
261,"English",2746,"some",1,8,"D",NA
262,"english",7523,"filler",3,3,"A",NA
262,"english",3796,"most",6,6,"A",NA
262,"english",6059,"filler",7,7,"A",NA
262,"english",3291,"many",3,3,"A",NA
262,"english",4691,"some",3,9,"A",NA
262,"english",4318,"filler",7,8,"A",NA
262,"english",2961,"filler",5,6,"A",NA
262,"english",3075,"many",4,7,"A",NA
262,"english",2659,"some",3,7,"A",NA
262,"english",1771,"filler",3,8,"A",NA
262,"english",2033,"filler",4,3,"A",NA
262,"english",1787,"most",5,7,"A",NA
262,"english",2334,"some",6,4,"A",NA
263,"English",6728,"filler",1,7,"D",NA
263,"English",8355,"some",1,0,"D",NA
263,"English",2994,"filler",1,8,"D",NA
263,"English",2303,"filler",1,7,"D",NA
263,"English",1559,"some",1,8,"D",NA
263,"English",5528,"filler",0,7,"D",NA
263,"English",1400,"filler",1,7,"D",NA
263,"English",2047,"some",0,6,"D",NA
264,"english",8554,"filler",4,3,"B",NA
264,"english",10955,"some",7,8,"B",NA
264,"english",5078,"filler",1,8,"B",NA
264,"english",7800,"filler",4,8,"B",NA
264,"english",5277,"some",7,7,"B",NA
264,"english",5349,"filler",4,3,"B",NA
264,"english",5544,"filler",1,7,"B",NA
264,"english",7419,"some",7,2,"B",NA
265,"english",7444,"filler",1,8,"A",NA
265,"english",3316,"many",1,3,"A",NA
265,"english",5968,"filler",3,8,"A",NA
265,"english",7339,"most",7,9,"A",NA
265,"english",7135,"some",2,7,"A",NA
265,"english",4994,"filler",6,2,"A",NA
265,"english",3475,"filler",2,2,"A",NA
265,"english",4472,"many",7,8,"A",NA
265,"english",3789,"some",2,10,"A",NA
265,"english",7047,"filler",4,6,"A",NA
265,"english",3508,"filler",6,2,"A",NA
265,"english",4923,"most",5,6,"A",NA
265,"english",4593,"some",7,2,"A",NA
266,"English",4210,"filler",1,4,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",2000,"most",1,7,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",1692,"filler",1,2,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",1596,"many",0,4,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",1394,"some",1,2,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",1559,"filler",0,4,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",2889,"filler",1,6,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",1375,"many",1,7,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",2700,"some",1,10,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",1522,"filler",1,2,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",1588,"filler",0,8,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",1381,"most",1,5,"C","Progress bars are always incredibly helpful if possible for a particular study."
266,"English",1194,"some",1,7,"C","Progress bars are always incredibly helpful if possible for a particular study."
267,"English",4137,"filler",0,4,"D","no"
267,"English",4846,"some",1,10,"D","no"
267,"English",3425,"filler",0,8,"D","no"
267,"English",5427,"filler",0,5,"D","no"
267,"English",2425,"some",1,4,"D","no"
267,"English",4001,"filler",0,8,"D","no"
267,"English",3159,"filler",0,6,"D","no"
267,"English",2797,"some",1,7,"D","no"
268,"english",8936,"filler",1,7,"D",NA
268,"english",1558,"some",1,8,"D",NA
268,"english",1480,"filler",0,5,"D",NA
268,"english",1391,"filler",1,2,"D",NA
268,"english",1127,"some",1,2,"D",NA
268,"english",1070,"filler",1,2,"D",NA
268,"english",1576,"filler",0,8,"D",NA
268,"english",1206,"some",1,7,"D",NA
269,"english",18291,"filler",6,4,"A",NA
269,"english",4694,"most",1,3,"A",NA
269,"english",15774,"filler",3,5,"A",NA
269,"english",3579,"many",7,10,"A",NA
269,"english",4952,"some",4,9,"A",NA
269,"english",3771,"filler",5,6,"A",NA
269,"english",5074,"filler",2,2,"A",NA
269,"english",4776,"most",7,8,"A",NA
269,"english",4718,"some",6,4,"A",NA
269,"english",4628,"filler",1,8,"A",NA
269,"english",3296,"filler",6,5,"A",NA
269,"english",5036,"many",3,4,"A",NA
269,"english",9332,"some",5,5,"A",NA
270,"english",4745,"filler",0,3,"D",NA
270,"english",1955,"some",1,4,"D",NA
270,"english",2054,"filler",1,4,"D",NA
270,"english",2789,"filler",1,7,"D",NA
270,"english",1490,"some",1,6,"D",NA
270,"english",2783,"filler",1,4,"D",NA
270,"english",2015,"filler",0,3,"D",NA
270,"english",3238,"some",1,10,"D",NA
271,"English",8707,"filler",1,2,"C",NA
271,"English",3857,"many",1,6,"C",NA
271,"English",3289,"filler",0,2,"C",NA
271,"English",3204,"most",1,7,"C",NA
271,"English",3307,"some",1,2,"C",NA
271,"English",3421,"filler",0,7,"C",NA
271,"English",4365,"filler",1,7,"C",NA
271,"English",3351,"most",0,5,"C",NA
271,"English",1945,"some",0,7,"C",NA
271,"English",2240,"filler",0,7,"C",NA
271,"English",1594,"filler",0,3,"C",NA
271,"English",6382,"many",1,7,"C",NA
271,"English",3782,"some",0,10,"C",NA
272,"english",17858,"filler",4,3,"A",NA
272,"english",8325,"most",1,4,"A",NA
272,"english",8309,"filler",4,2,"A",NA
272,"english",6401,"many",2,4,"A",NA
272,"english",7130,"some",4,5,"A",NA
272,"english",3275,"filler",1,2,"A",NA
272,"english",4136,"filler",5,2,"A",NA
272,"english",3606,"most",7,7,"A",NA
272,"english",6253,"some",5,4,"A",NA
272,"english",3729,"filler",3,2,"A",NA
272,"english",5206,"filler",1,5,"A",NA
272,"english",4793,"many",7,7,"A",NA
272,"english",2996,"some",1,8,"A",NA
273,"English",16703,"filler",1,8,"D","Thanks"
273,"English",7645,"some",1,4,"D","Thanks"
273,"English",3162,"filler",0,7,"D","Thanks"
273,"English",2719,"filler",1,2,"D","Thanks"
273,"English",4567,"some",1,10,"D","Thanks"
273,"English",2866,"filler",0,8,"D","Thanks"
273,"English",3751,"filler",0,5,"D","Thanks"
273,"English",3332,"some",1,6,"D","Thanks"
274,"english",6023,"filler",1,3,"A",NA
274,"english",4543,"many",1,5,"A",NA
274,"english",4458,"filler",7,5,"A",NA
274,"english",3770,"most",7,9,"A",NA
274,"english",3882,"some",7,4,"A",NA
274,"english",3526,"filler",3,3,"A",NA
274,"english",4669,"filler",2,4,"A",NA
274,"english",5015,"many",7,7,"A",NA
274,"english",3109,"some",3,8,"A",NA
274,"english",3536,"filler",5,2,"A",NA
274,"english",3144,"filler",4,5,"A",NA
274,"english",6055,"most",1,5,"A",NA
274,"english",2984,"some",4,6,"A",NA
275,"English",5092,"filler",0,2,"D","Interesting."
275,"English",3054,"some",1,10,"D","Interesting."
275,"English",4999,"filler",0,2,"D","Interesting."
275,"English",2812,"filler",1,3,"D","Interesting."
275,"English",2152,"some",1,6,"D","Interesting."
275,"English",1957,"filler",1,3,"D","Interesting."
275,"English",2479,"filler",0,7,"D","Interesting."
275,"English",2977,"some",1,4,"D","Interesting."
276,"english",3283,"filler",1,6,"C",NA
276,"english",1950,"most",1,7,"C",NA
276,"english",2671,"filler",1,7,"C",NA
276,"english",5402,"many",1,10,"C",NA
276,"english",4403,"some",1,5,"C",NA
276,"english",1292,"filler",0,6,"C",NA
276,"english",3104,"filler",0,3,"C",NA
276,"english",10969,"most",1,6,"C",NA
276,"english",1587,"some",1,9,"C",NA
276,"english",2424,"filler",0,8,"C",NA
276,"english",1998,"filler",1,8,"C",NA
276,"english",1502,"many",1,5,"C",NA
276,"english",1274,"some",1,1,"C",NA
277,"English",7584,"filler",1,8,"D",NA
277,"English",5705,"some",1,4,"D",NA
277,"English",4402,"filler",0,6,"D",NA
277,"English",7733,"filler",0,7,"D",NA
277,"English",4648,"some",1,6,"D",NA
277,"English",6007,"filler",0,7,"D",NA
277,"English",4375,"filler",0,3,"D",NA
277,"English",5845,"some",1,9,"D",NA
278,"english",4691,"filler",1,2,"D",NA
278,"english",1575,"some",1,10,"D",NA
278,"english",3286,"filler",1,5,"D",NA
278,"english",4384,"filler",0,5,"D",NA
278,"english",2520,"some",1,5,"D",NA
278,"english",1555,"filler",1,5,"D",NA
278,"english",1650,"filler",0,5,"D",NA
278,"english",1870,"some",0,0,"D",NA
279,"english",7038,"filler",1,7,"D",NA
279,"english",2657,"some",1,7,"D",NA
279,"english",3480,"filler",0,6,"D",NA
279,"english",4171,"filler",0,4,"D",NA
279,"english",3366,"some",1,8,"D",NA
279,"english",2866,"filler",1,4,"D",NA
279,"english",2307,"filler",0,5,"D",NA
279,"english",2579,"some",0,0,"D",NA
280,"english",6560,"filler",1,3,"B",NA
280,"english",5544,"some",2,9,"B",NA
280,"english",3936,"filler",1,6,"B",NA
280,"english",3127,"filler",3,5,"B",NA
280,"english",5026,"some",7,5,"B",NA
280,"english",3918,"filler",3,7,"B",NA
280,"english",3324,"filler",7,2,"B",NA
280,"english",3536,"some",3,2,"B",NA
281,"English",5319,"filler",0,4,"D",NA
281,"English",3984,"some",1,10,"D",NA
281,"English",4247,"filler",1,8,"D",NA
281,"English",3925,"filler",0,3,"D",NA
281,"English",7380,"some",0,1,"D",NA
281,"English",5224,"filler",0,2,"D",NA
281,"English",4195,"filler",1,5,"D",NA
281,"English",3745,"some",1,5,"D",NA
282,"english",4638,"filler",1,8,"D",NA
282,"english",1943,"some",1,5,"D",NA
282,"english",4327,"filler",0,5,"D",NA
282,"english",3956,"filler",0,4,"D",NA
282,"english",2947,"some",1,3,"D",NA
282,"english",1937,"filler",1,6,"D",NA
282,"english",1764,"filler",0,4,"D",NA
282,"english",4220,"some",1,10,"D",NA
283,"English",5214,"filler",7,6,"B","thanks for letting me participate"
283,"English",3595,"some",7,8,"B","thanks for letting me participate"
283,"English",4489,"filler",3,6,"B","thanks for letting me participate"
283,"English",5610,"filler",4,4,"B","thanks for letting me participate"
283,"English",4261,"some",2,1,"B","thanks for letting me participate"
283,"English",7313,"filler",1,4,"B","thanks for letting me participate"
283,"English",6979,"filler",4,3,"B","thanks for letting me participate"
283,"English",9358,"some",5,6,"B","thanks for letting me participate"
284,"english",11769,"filler",0,7,"C",NA
284,"english",6255,"most",0,4,"C",NA
284,"english",6351,"filler",0,7,"C",NA
284,"english",2374,"many",1,10,"C",NA
284,"english",3586,"some",1,7,"C",NA
284,"english",3352,"filler",1,4,"C",NA
284,"english",2546,"filler",1,6,"C",NA
284,"english",4843,"many",1,6,"C",NA
284,"english",5676,"some",1,9,"C",NA
284,"english",6898,"filler",1,4,"C",NA
284,"english",2357,"filler",0,6,"C",NA
284,"english",1787,"most",1,7,"C",NA
284,"english",3501,"some",0,1,"C",NA
285,"English",5293,"filler",1,5,"C",NA
285,"English",3080,"most",0,3,"C",NA
285,"English",3034,"filler",0,7,"C",NA
285,"English",2843,"many",1,10,"C",NA
285,"English",1754,"some",1,7,"C",NA
285,"English",7476,"filler",1,5,"C",NA
285,"English",3139,"filler",0,4,"C",NA
285,"English",2391,"most",1,8,"C",NA
285,"English",1385,"some",1,4,"C",NA
285,"English",2401,"filler",1,6,"C",NA
285,"English",3185,"filler",1,4,"C",NA
285,"English",1610,"many",1,6,"C",NA
285,"English",1273,"some",1,8,"C",NA
286,"English",5576,"filler",2,2,"B","none"
286,"English",7857,"some",3,10,"B","none"
286,"English",6457,"filler",1,8,"B","none"
286,"English",6276,"filler",5,5,"B","none"
286,"English",3859,"some",1,0,"B","none"
286,"English",5240,"filler",6,3,"B","none"
286,"English",4784,"filler",7,4,"B","none"
286,"English",3666,"some",7,6,"B","none"
287,"english",12084,"filler",5,2,"A",NA
287,"english",4938,"many",1,3,"A",NA
287,"english",6555,"filler",3,8,"A",NA
287,"english",6063,"most",6,10,"A",NA
287,"english",6612,"some",2,1,"A",NA
287,"english",8826,"filler",3,8,"A",NA
287,"english",6060,"filler",1,5,"A",NA
287,"english",8050,"many",7,8,"A",NA
287,"english",6988,"some",7,6,"A",NA
287,"english",4185,"filler",3,5,"A",NA
287,"english",7857,"filler",7,3,"A",NA
287,"english",4378,"most",2,3,"A",NA
287,"english",9733,"some",3,9,"A",NA
288,"English",4903,"filler",0,3,"D","no"
288,"English",1400,"some",1,3,"D","no"
288,"English",2446,"filler",0,3,"D","no"
288,"English",1176,"filler",0,4,"D","no"
288,"English",1247,"some",1,6,"D","no"
288,"English",1351,"filler",1,8,"D","no"
288,"English",1440,"filler",1,6,"D","no"
288,"English",2031,"some",1,10,"D","no"
289,"english",5972,"filler",6,8,"A",NA
289,"english",6100,"many",7,10,"A",NA
289,"english",4033,"filler",4,3,"A",NA
289,"english",76734,"most",5,7,"A",NA
289,"english",161652,"some",5,7,"A",NA
289,"english",5869,"filler",1,3,"A",NA
289,"english",4940,"filler",3,3,"A",NA
289,"english",8653,"many",2,4,"A",NA
289,"english",5943,"some",2,9,"A",NA
289,"english",3033,"filler",3,6,"A",NA
289,"english",5372,"filler",4,6,"A",NA
289,"english",1974,"most",3,4,"A",NA
289,"english",4729,"some",4,3,"A",NA
290,"English",4427,"filler",1,4,"C",NA
290,"English",1953,"many",0,3,"C",NA
290,"English",1984,"filler",0,8,"C",NA
290,"English",1350,"most",1,9,"C",NA
290,"English",2177,"some",0,0,"C",NA
290,"English",3302,"filler",0,6,"C",NA
290,"English",1646,"filler",1,4,"C",NA
290,"English",1312,"many",1,9,"C",NA
290,"English",1166,"some",1,6,"C",NA
290,"English",8487,"filler",1,2,"C",NA
290,"English",1494,"filler",1,8,"C",NA
290,"English",3071,"most",0,4,"C",NA
290,"English",1855,"some",0,9,"C",NA
291,"english",4234,"filler",0,7,"D","none"
291,"english",3495,"some",1,2,"D","none"
291,"english",3221,"filler",1,8,"D","none"
291,"english",2958,"filler",0,7,"D","none"
291,"english",1618,"some",1,9,"D","none"
291,"english",2104,"filler",0,3,"D","none"
291,"english",2879,"filler",1,3,"D","none"
291,"english",1095,"some",1,7,"D","none"
292,"English",10970,"filler",1,8,"D","thanks"
292,"English",3408,"some",1,5,"D","thanks"
292,"English",2898,"filler",0,6,"D","thanks"
292,"English",2867,"filler",0,3,"D","thanks"
292,"English",1838,"some",0,0,"D","thanks"
292,"English",2362,"filler",1,3,"D","thanks"
292,"English",1726,"filler",0,6,"D","thanks"
292,"English",1316,"some",1,9,"D","thanks"
293,"english",9500,"filler",6,4,"B",NA
293,"english",8984,"some",1,0,"B",NA
293,"english",6718,"filler",1,3,"B",NA
293,"english",4551,"filler",3,2,"B",NA
293,"english",6654,"some",4,9,"B",NA
293,"english",4185,"filler",2,4,"B",NA
293,"english",5537,"filler",7,7,"B",NA
293,"english",3873,"some",7,6,"B",NA
294,"English",9597,"filler",4,6,"B","no"
294,"English",6124,"some",7,10,"B","no"
294,"English",5601,"filler",7,7,"B","no"
294,"English",5284,"filler",4,2,"B","no"
294,"English",7493,"some",7,5,"B","no"
294,"English",6122,"filler",6,8,"B","no"
294,"English",6606,"filler",1,2,"B","no"
294,"English",7377,"some",2,1,"B","no"
295,"English",13287,"filler",2,6,"B","No Comment"
295,"English",4992,"some",7,5,"B","No Comment"
295,"English",4016,"filler",7,7,"B","No Comment"
295,"English",3901,"filler",6,5,"B","No Comment"
295,"English",4339,"some",4,10,"B","No Comment"
295,"English",4270,"filler",4,2,"B","No Comment"
295,"English",3361,"filler",1,5,"B","No Comment"
295,"English",3018,"some",3,1,"B","No Comment"
296,"English",32601,"filler",7,8,"B","No"
296,"English",7369,"some",1,10,"B","No"
296,"English",8927,"filler",2,2,"B","No"
296,"English",5241,"filler",7,6,"B","No"
296,"English",8799,"some",1,5,"B","No"
296,"English",4088,"filler",1,6,"B","No"
296,"English",3708,"filler",1,2,"B","No"
296,"English",4215,"some",1,1,"B","No"
297,"English",5419,"filler",1,7,"D","N/A"
297,"English",3040,"some",1,9,"D","N/A"
297,"English",4914,"filler",1,5,"D","N/A"
297,"English",2182,"filler",0,8,"D","N/A"
297,"English",2111,"some",1,7,"D","N/A"
297,"English",1664,"filler",0,8,"D","N/A"
297,"English",2382,"filler",0,2,"D","N/A"
297,"English",1535,"some",0,0,"D","N/A"
298,"english",9179,"filler",5,5,"A",NA
298,"english",4776,"most",6,8,"A",NA
298,"english",4137,"filler",2,4,"A",NA
298,"english",7393,"many",7,9,"A",NA
298,"english",3832,"some",3,2,"A",NA
298,"english",4831,"filler",6,8,"A",NA
298,"english",4397,"filler",5,5,"A",NA
298,"english",4198,"many",2,3,"A",NA
298,"english",5329,"some",6,7,"A",NA
298,"english",6923,"filler",1,2,"A",NA
298,"english",6663,"filler",4,3,"A",NA
298,"english",4367,"most",1,3,"A",NA
298,"english",6309,"some",3,9,"A",NA
299,"english",4171,"filler",0,7,"C","no"
299,"english",2246,"most",1,8,"C","no"
299,"english",4672,"filler",1,7,"C","no"
299,"english",4332,"many",1,7,"C","no"
299,"english",2000,"some",0,4,"C","no"
299,"english",1853,"filler",1,5,"C","no"
299,"english",1749,"filler",1,8,"C","no"
299,"english",2005,"many",0,4,"C","no"
299,"english",2149,"some",1,8,"C","no"
299,"english",2295,"filler",0,6,"C","no"
299,"english",5227,"filler",0,6,"C","no"
299,"english",2085,"most",0,4,"C","no"
299,"english",2231,"some",1,5,"C","no"
300,"english",11234,"filler",5,8,"A",NA
300,"english",7812,"many",5,9,"A",NA
300,"english",3862,"filler",5,6,"A",NA
300,"english",4960,"most",6,6,"A",NA
300,"english",3638,"some",6,6,"A",NA
300,"english",3452,"filler",4,2,"A",NA
300,"english",3537,"filler",6,8,"A",NA
300,"english",4811,"most",5,9,"A",NA
300,"english",3399,"some",6,10,"A",NA
300,"english",3323,"filler",6,3,"A",NA
300,"english",3545,"filler",5,6,"A",NA
300,"english",3853,"many",6,6,"A",NA
300,"english",4020,"some",5,3,"A",NA
301,"English",3980,"filler",1,3,"C","no"
301,"English",3500,"many",1,3,"C","no"
301,"English",1936,"filler",1,4,"C","no"
301,"English",4120,"most",1,6,"C","no"
301,"English",1467,"some",1,5,"C","no"
301,"English",2786,"filler",0,3,"C","no"
301,"English",1500,"filler",0,5,"C","no"
301,"English",2077,"many",1,7,"C","no"
301,"English",1390,"some",0,0,"C","no"
301,"English",2083,"filler",0,2,"C","no"
301,"English",1883,"filler",0,5,"C","no"
301,"English",1774,"most",1,8,"C","no"
301,"English",986,"some",1,8,"C","no"
302,"English",6991,"filler",1,8,"D",NA
302,"English",3447,"some",1,6,"D",NA
302,"English",7572,"filler",0,7,"D",NA
302,"English",3914,"filler",0,7,"D",NA
302,"English",11951,"some",1,10,"D",NA
302,"English",4386,"filler",1,5,"D",NA
302,"English",2075,"filler",0,7,"D",NA
302,"English",1853,"some",1,4,"D",NA
303,"English",3463,"filler",0,4,"C",NA
303,"English",3345,"many",1,4,"C",NA
303,"English",3881,"filler",1,4,"C",NA
303,"English",1820,"most",1,9,"C",NA
303,"English",3837,"some",1,5,"C",NA
